n	value	freq	max_freq	sample
38	21	3679882	10929845	99999998
38	22	2327206	10929845	99999998
38	23	1343761	10929845	99999998
38	24	709434	10929845	99999998
38	25	341124	10929845	99999998
38	26	148374	10929845	99999998
38	27	58132	10929845	99999998
38	28	20423	10929845	99999998
38	29	6312	10929845	99999998
38	30	1724	10929845	99999998
38	31	422	10929845	99999998
38	32	78	10929845	99999998
38	33	6	10929845	99999998

